timestamp,side,entry_price,exit_price,size,profit_loss,win_loss,usdt_balance,sol_balance,exit_type,sl_distance,tp_distance,macd_at_entry,signal_at_entry,hist_at_entry,atr_at_entry,candles_held
2024-11-26 18:35:00,sell,224.10379188,223.5012125625,0.0079,-0.009520753216499806,Loss,8.902319624832383,0.0,Stop Loss,0.21093473714284983,5.399065262857135,-1.3950585918354363,-0.6824667608462501,-0.7125918309891862,1.0685714285714252,0
2024-11-28 03:30:00,sell,239.00005570500002,238.380496509375,0.0074,-0.009169476095250229,Loss,8.894641504246131,0.0,Stop Loss,0.20184141928572785,5.295658580714274,-0.9562085024794271,-0.48126888014116914,-0.474939622338258,1.047142857142857,0
2024-11-28 03:35:00,sell,238.960065735,238.3389621478125,0.0074,-0.009192333090374871,Loss,8.886952481900023,0.0,Stop Loss,0.20345859214285156,5.327791407857148,-1.0511123309505308,-0.5952375703030415,-0.45587476064748933,1.0535714285714286,0
2024-11-30 10:55:00,sell,240.3097272225,239.7917735071875,0.0074,-0.007665714986625017,Loss,8.880008708010244,0.0,Stop Loss,0.09776293678569914,3.2209870632143236,-0.9104199939303612,-0.6304212073107669,-0.2799987866195943,0.6321428571428588,0
2024-12-02 03:50:00,sell,230.3922146625,229.83422227593746,0.0077,-0.00859308275306321,Loss,8.872609078151319,0.0,Stop Loss,0.1552503767857445,4.318499623214308,-1.2987791621347355,-0.9739824269653391,-0.32479673516939644,0.8521428571428638,0
2024-12-02 03:55:00,sell,228.4527011175,227.86445963531247,0.0078,-0.009176567122125424,Loss,8.86490407271789,0.0,Stop Loss,0.18895111750001092,4.982298882500032,-1.49866880976424,-1.0789197035251192,-0.41974910623912076,0.9850000000000055,0
2024-12-02 11:05:00,sell,223.31398997250002,222.76892433375,0.0079,-0.008612037092250502,Loss,8.857512201827838,0.0,Stop Loss,0.15470425821430922,4.270295741785702,-0.8433488422654705,-0.5995141867309166,-0.24383465553455386,0.8428571428571416,0
2024-12-03 13:55:00,sell,218.205271305,217.54486424812498,0.0081,-0.010698594321375259,Loss,8.849072087687343,0.0,Stop Loss,0.2791998764285779,6.733300123571439,-1.276638427316385,-0.7120374921596826,-0.5646009351567025,1.335714285714287,0
2024-12-04 17:00:00,sell,225.7133881725,225.01071030375,0.0078,-0.010961774752500241,Loss,8.840512560901315,0.0,Stop Loss,0.3083881725000026,7.356611827500018,-1.779753024230729,-1.1621269400739083,-0.6176260841568206,1.460000000000002,1
2024-12-08 08:35:00,sell,235.52092831500002,235.037782569375,0.0075,-0.007247186184375351,Loss,8.833798705144675,0.0,Stop Loss,0.07128545785715801,2.6662145421428534,-0.6120184339904426,-0.3869055776806495,-0.22511285630979316,0.5214285714285742,0
2024-12-15 07:40:00,sell,215.90584803000002,215.4298204715625,0.0082,-0.007806851958375364,Loss,8.826798185615587,0.0,Stop Loss,0.09852660142857417,3.1077233985714656,-0.9832088803955514,-0.7237127747619837,-0.25949610563356773,0.6107142857142926,0
2024-12-15 21:20:00,sell,217.95533399250002,217.50671680874999,0.0081,-0.007267598376750498,Loss,8.820075827711849,0.0,Stop Loss,0.0674768496428726,2.4975231503570967,-0.6038651598616411,-0.33051874894306593,-0.2733464109185752,0.48857142857142477,0
2024-12-15 21:25:00,sell,217.4154693975,216.9567876009375,0.0081,-0.007430645104312526,Loss,8.813279664544767,0.0,Stop Loss,0.07850511178571651,2.715244888214272,-0.7524564003369392,-0.4149062792218406,-0.3375501211150986,0.5321428571428543,0
2024-12-15 21:30:00,sell,217.55543429250002,217.08424283062502,0.0081,-0.0076333016823751385,Loss,8.806380263947634,0.0,Stop Loss,0.09079143535714707,2.9617085646428336,-0.8491309460046637,-0.5017512125784053,-0.3473797334262584,0.5814285714285684,0
2024-12-16 11:55:00,sell,214.0763069025,213.58376962031247,0.0082,-0.008077611427875445,Loss,8.799270735151032,0.0,Stop Loss,0.11827118821429394,3.49297881178569,-1.1319882223388333,-0.9360019498532357,-0.19598627248559763,0.6878571428571385,0
2024-12-17 14:30:00,sell,220.42471464,219.89520998718746,0.008,-0.008472074445000545,Loss,8.791950163788607,0.0,Stop Loss,0.14417892571430002,4.044571074285727,-0.6087072975971068,-0.1328696959750166,-0.4758376016220902,0.797857142857144,0
2024-12-17 14:35:00,sell,220.0548074175,219.51730077468747,0.008,-0.008600106285000493,Loss,8.784570806181458,0.0,Stop Loss,0.1528431317857155,4.21590686821429,-0.7725967807786276,-0.26081511293573884,-0.5117816678428888,0.8321428571428575,0
2024-12-19 17:45:00,sell,197.6004392625,196.99034652843753,0.0089,-0.01085965066631208,Loss,8.776065665971474,0.0,Stop Loss,0.26490354821427786,6.3388464517857415,-1.491378742405459,-0.8347106133561205,-0.6566681290493385,1.257857142857146,0
2024-12-19 17:50:00,sell,196.43073263999997,195.77212409531248,0.0089,-0.01172323209543743,Loss,8.767147287491419,0.0,Stop Loss,0.31555406857140156,7.345695931428622,-1.84016877204337,-1.0358022450935704,-0.8043665269497995,1.4592857142857187,0
2024-12-19 17:55:00,sell,197.1205596225,196.44719116499996,0.0089,-0.011985958543500578,Loss,8.758086894108892,0.0,Stop Loss,0.32913105107144247,7.620868948928575,-2.0374239944429746,-1.2361265949634515,-0.8012973994795232,1.5142857142857176,0
2024-12-19 18:00:00,sell,196.22078529750002,195.51453975,0.0089,-0.012571170745500064,Loss,8.74874813608106,0.0,Stop Loss,0.3636424403571539,8.306357559642862,-2.240545049092873,-1.4370102857893359,-0.803534763303537,1.651428571428576,0
2024-12-19 18:05:00,sell,194.97109873500003,194.2308962409375,0.009,-0.013323644893125276,Loss,8.73901875869987,0.0,Stop Loss,0.3998487350000062,9.023901265000006,-2.4738672993274804,-1.6443816884969649,-0.8294856108305155,1.7950000000000057,0
2024-12-19 18:10:00,sell,194.47122411,193.713766700625,0.009,-0.01363423336875013,Loss,8.729142081080267,0.0,Stop Loss,0.4180098242857184,9.384490175714319,-2.668363452083071,-1.849178041214186,-0.8191854108688847,1.8671428571428623,0
2024-12-19 18:15:00,sell,193.32151247250002,192.53422648406251,0.009,-0.014171147791875057,Loss,8.719015265908062,0.0,Stop Loss,0.4499053296428599,10.01634467035717,-2.8820756691755207,-2.055757566806453,-0.8263181023690676,1.9935714285714365,0
2024-12-19 18:20:00,sell,192.25178077500001,191.4288420375,0.0091,-0.014977485022500184,Loss,8.708468779102406,0.0,Stop Loss,0.4874950607142807,10.762504939285748,-3.1020259740864162,-2.265011248262446,-0.8370147258239702,2.142857142857151,0
2024-12-20 08:20:00,sell,185.973355485,185.34539501156252,0.0094,-0.011805656900624946,Loss,7.307441097426262,0.007499999999999998,Stop Loss,0.30317691357143417,7.043073086428592,-1.365300302062309,-0.7834539754302138,-0.5818463266320951,1.3992857142857165,1
2024-12-20 08:20:00,sell,185.42349339749998,184.7867311096875,0.0075,-0.009551434317187102,Loss,8.692302155386425,-1.734723475976807e-18,Stop Loss,0.31295768321427886,7.235792316785734,-1.627192715799282,-0.9522017235040275,-0.6749909922952545,1.4378571428571445,0
2024-12-20 08:30:00,sell,184.3437642075,183.6989943103125,0.0094,-0.012121674067125025,Loss,7.281405107493474,0.007600000000000001,Stop Loss,0.32287135035713277,7.428378649642866,-1.8999894192593274,-1.1417592626550876,-0.7582301566042398,1.4764285714285725,1
2024-12-20 08:30:00,sell,184.2637842675,183.61111259249998,0.0076,-0.009920609460000333,Loss,8.675802979854696,8.673617379884035e-19,Stop Loss,0.33092712464286933,7.589072875357147,-2.098448495539884,-1.333097109232047,-0.7653513863078372,1.508571428571429,0
2024-12-20 08:40:00,sell,181.54446630750002,180.8589709265625,0.0096,-0.013161511314000198,Loss,7.2785915601590245,0.007600000000000001,Stop Loss,0.36857345035716094,8.32767654964286,-2.447002489827611,-1.5558781853511598,-0.891124304476451,1.6564285714285734,1
2024-12-20 08:40:00,sell,182.39425316999998,181.696253743125,0.0076,-0.010609591288499792,Loss,8.658447419960439,8.673617379884035e-19,Stop Loss,0.37961031285712465,8.55288968714288,-2.6243937675193934,-1.7695813017848065,-0.8548124657345868,1.701428571428575,0
2024-12-20 08:45:00,sell,182.83414284,182.11070606343748,0.0095,-0.013745298754687923,Loss,8.648538568782392,0.0,Stop Loss,0.40432141142858313,9.04942858857143,-2.6983682014087265,-1.9553386817095906,-0.7430295196991359,1.8007142857142884,0
2024-12-20 09:05:00,sell,179.11507563,178.3152141046875,0.0097,-0.015517313591062657,Loss,8.637743513415248,0.0,Stop Loss,0.487397058571446,10.691352941428562,-3.1159421487259635,-2.551030632555217,-0.5649115161707465,2.1292857142857144,0
2024-12-22 14:35:00,sell,180.83464434,180.340058795625,0.0096,-0.009496042452000255,Loss,7.253555764429921,0.007600000000000001,Stop Loss,0.17857291142860277,4.52392708857144,-1.0883207322750934,-0.6386460091271944,-0.449674723147899,0.8957142857142912,1
2024-12-22 14:35:00,sell,180.9246217725,180.42455359125,0.0076,-0.007601036354999792,Loss,8.62375395176795,8.673617379884035e-19,Stop Loss,0.18390748678569935,4.631092513214327,-1.2168197728721566,-0.7542807618761869,-0.4625390109959697,0.9171428571428615,0
2024-12-22 14:40:00,sell,180.59470452,180.09602213906248,0.0095,-0.009474965237812683,Loss,8.616015917931303,0.0,Stop Loss,0.18309737714287166,4.613152622857143,-1.3299535537060478,-0.8694153202421591,-0.4605382334638888,0.913571428571432,0
2024-12-22 14:45:00,sell,180.67468446,180.1673257640625,0.0095,-0.009639815222812728,Loss,8.608194190493828,0.0,Stop Loss,0.19164874571430346,4.784601254285718,-1.3970531990464963,-0.9749428960030265,-0.42211030304346975,0.9478571428571436,0
2024-12-22 14:55:00,sell,179.6049527625,179.0856497728125,0.0096,-0.009970617402000061,Loss,7.219935113634463,0.0077,Stop Loss,0.20548847678571747,5.055761523214272,-1.5190594374294903,-1.0837662042883194,-0.43529323314117097,1.0021428571428572,1
2024-12-22 18:30:00,sell,179.07508565999998,183.56619130875,0.0077,0.06916302699075033,Win,8.63233469195703,0.0,Take Profit,0.19347851714283593,4.812771482857158,-1.6396163542545992,-1.1949362342815755,-0.4446801199730237,0.9535714285714262,43
2024-12-22 19:45:00,sell,178.73517091500003,178.26672763968747,0.0077,-0.007214026439813301,Loss,6.892795380430505,0.009699999999999999,Stop Loss,0.15606377214288614,4.062686227857142,-0.9051435673565891,-0.5541567084500076,-0.35098685890658143,0.8035714285714326,0
2024-12-22 19:50:00,sell,178.535221065,178.064760121875,0.0097,-0.009126942296625095,Loss,7.244249045732806,0.0076999999999999985,Stop Loss,0.15843535071428505,4.109064649285756,-0.8384424540857083,-0.4664099937233623,-0.372032460362346,0.8128571428571466,2
2024-12-22 19:55:00,sell,178.32527372250001,177.8553057234375,0.0077,-0.007237507185562567,Loss,8.612707785412722,0.0,Stop Loss,0.1583094367857143,4.105440563214302,-0.9797938006331322,-0.6392841268866326,-0.34050967374649954,0.8121428571428615,1
